0,1,2,3
F,2D',F,2F
F,2D',F,2R
F,2D',F,2L
F,2D',F,2B
F,2D',F,2D
F,2D',F,2U'
F,2D',F,2F'
F,2D',F,2R'
F,2D',F,2L'
F,2D',F,2B'
F,2D',F,2D'
F,2D',R,U
F,2D',R,F
F,2D',R,R
F,2D',R,L
F,2D',R,B
F,2D',R,D
F,2D',R,U'
F,2D',R,F'
F,2D',R,R'
F,2D',R,L'
F,2D',R,B'
F,2D',R,D'
F,2D',R,2U
F,2D',R,2F
F,2D',R,2R
F,2D',R,2L
F,2D',R,2B
F,2D',R,2D
F,2D',R,2U'
F,2D',R,2F'
F,2D',R,2R'
F,2D',R,2L'
F,2D',R,2B'
F,2D',R,2D'
F,2D',L,U
F,2D',L,F
F,2D',L,R
F,2D',L,L
F,2D',L,B
F,2D',L,D
F,2D',L,U'
F,2D',L,F'
F,2D',L,R'
F,2D',L,L'
F,2D',L,B'
F,2D',L,D'
F,2D',L,2U
F,2D',L,2F
F,2D',L,2R
F,2D',L,2L
F,2D',L,2B
F,2D',L,2D
F,2D',L,2U'
F,2D',L,2F'
F,2D',L,2R'
F,2D',L,2L'
F,2D',L,2B'
F,2D',L,2D'
F,2D',B,U
F,2D',B,F
F,2D',B,R
F,2D',B,L
F,2D',B,B
F,2D',B,D
F,2D',B,U'
F,2D',B,F'
F,2D',B,R'
F,2D',B,L'
F,2D',B,B'
F,2D',B,D'
F,2D',B,2U
F,2D',B,2F
F,2D',B,2R
F,2D',B,2L
F,2D',B,2B
F,2D',B,2D
F,2D',B,2U'
F,2D',B,2F'
F,2D',B,2R'
F,2D',B,2L'
F,2D',B,2B'
F,2D',B,2D'
F,2D',D,U
F,2D',D,F
F,2D',D,R
F,2D',D,L
F,2D',D,B
F,2D',D,D
F,2D',D,U'
F,2D',D,F'
F,2D',D,R'
F,2D',D,L'
F,2D',D,B'
F,2D',D,D'
F,2D',D,2U
F,2D',D,2F
F,2D',D,2R
F,2D',D,2L
F,2D',D,2B
F,2D',D,2D
F,2D',D,2U'
F,2D',D,2F'
F,2D',D,2R'
F,2D',D,2L'
F,2D',D,2B'
F,2D',D,2D'
F,2D',U',U
F,2D',U',F
F,2D',U',R
F,2D',U',L
F,2D',U',B
F,2D',U',D
F,2D',U',U'
F,2D',U',F'
F,2D',U',R'
F,2D',U',L'
F,2D',U',B'
F,2D',U',D'
F,2D',U',2U
F,2D',U',2F
F,2D',U',2R
F,2D',U',2L
F,2D',U',2B
F,2D',U',2D
F,2D',U',2U'
F,2D',U',2F'
F,2D',U',2R'
F,2D',U',2L'
F,2D',U',2B'
F,2D',U',2D'
F,2D',F',U
F,2D',F',F
F,2D',F',R
F,2D',F',L
F,2D',F',B
F,2D',F',D
F,2D',F',U'
F,2D',F',F'
F,2D',F',R'
F,2D',F',L'
F,2D',F',B'
F,2D',F',D'
F,2D',F',2U
F,2D',F',2F
F,2D',F',2R
F,2D',F',2L
F,2D',F',2B
F,2D',F',2D
F,2D',F',2U'
F,2D',F',2F'
F,2D',F',2R'
F,2D',F',2L'
F,2D',F',2B'
F,2D',F',2D'
F,2D',R',U
F,2D',R',F
F,2D',R',R
F,2D',R',L
F,2D',R',B
F,2D',R',D
F,2D',R',U'
F,2D',R',F'
F,2D',R',R'
F,2D',R',L'
F,2D',R',B'
F,2D',R',D'
F,2D',R',2U
F,2D',R',2F
F,2D',R',2R
F,2D',R',2L
F,2D',R',2B
F,2D',R',2D
F,2D',R',2U'
F,2D',R',2F'
F,2D',R',2R'
F,2D',R',2L'
F,2D',R',2B'
F,2D',R',2D'
F,2D',L',U
F,2D',L',F
F,2D',L',R
F,2D',L',L
F,2D',L',B
F,2D',L',D
F,2D',L',U'
F,2D',L',F'
F,2D',L',R'
F,2D',L',L'
F,2D',L',B'
F,2D',L',D'
F,2D',L',2U
F,2D',L',2F
F,2D',L',2R
F,2D',L',2L
F,2D',L',2B
F,2D',L',2D
F,2D',L',2U'
F,2D',L',2F'
F,2D',L',2R'
F,2D',L',2L'
F,2D',L',2B'
F,2D',L',2D'
F,2D',B',U
F,2D',B',F
F,2D',B',R
F,2D',B',L
F,2D',B',B
F,2D',B',D
F,2D',B',U'
F,2D',B',F'
F,2D',B',R'
F,2D',B',L'
F,2D',B',B'
F,2D',B',D'
F,2D',B',2U
F,2D',B',2F
F,2D',B',2R
F,2D',B',2L
F,2D',B',2B
F,2D',B',2D
F,2D',B',2U'
F,2D',B',2F'
F,2D',B',2R'
F,2D',B',2L'
F,2D',B',2B'
F,2D',B',2D'
F,2D',D',U
F,2D',D',F
F,2D',D',R
F,2D',D',L
F,2D',D',B
F,2D',D',D
F,2D',D',U'
F,2D',D',F'
F,2D',D',R'
F,2D',D',L'
F,2D',D',B'
F,2D',D',D'
F,2D',D',2U
F,2D',D',2F
F,2D',D',2R
F,2D',D',2L
F,2D',D',2B
F,2D',D',2D
F,2D',D',2U'
F,2D',D',2F'
F,2D',D',2R'
F,2D',D',2L'
F,2D',D',2B'
F,2D',D',2D'
F,2D',2U,U
F,2D',2U,F
F,2D',2U,R
F,2D',2U,L
F,2D',2U,B
F,2D',2U,D
F,2D',2U,U'
F,2D',2U,F'
F,2D',2U,R'
F,2D',2U,L'
F,2D',2U,B'
F,2D',2U,D'
F,2D',2U,2U
F,2D',2U,2F
F,2D',2U,2R
F,2D',2U,2L
F,2D',2U,2B
F,2D',2U,2D
F,2D',2U,2U'
F,2D',2U,2F'
F,2D',2U,2R'
F,2D',2U,2L'
F,2D',2U,2B'
F,2D',2U,2D'
F,2D',2F,U
F,2D',2F,F
F,2D',2F,R
F,2D',2F,L
F,2D',2F,B
F,2D',2F,D
F,2D',2F,U'
F,2D',2F,F'
F,2D',2F,R'
F,2D',2F,L'
F,2D',2F,B'
F,2D',2F,D'
F,2D',2F,2U
F,2D',2F,2F
F,2D',2F,2R
F,2D',2F,2L
F,2D',2F,2B
F,2D',2F,2D
F,2D',2F,2U'
F,2D',2F,2F'
F,2D',2F,2R'
F,2D',2F,2L'
F,2D',2F,2B'
F,2D',2F,2D'
F,2D',2R,U
F,2D',2R,F
F,2D',2R,R
F,2D',2R,L
F,2D',2R,B
F,2D',2R,D
F,2D',2R,U'
F,2D',2R,F'
F,2D',2R,R'
F,2D',2R,L'
F,2D',2R,B'
F,2D',2R,D'
F,2D',2R,2U
F,2D',2R,2F
F,2D',2R,2R
F,2D',2R,2L
F,2D',2R,2B
F,2D',2R,2D
F,2D',2R,2U'
F,2D',2R,2F'
F,2D',2R,2R'
F,2D',2R,2L'
F,2D',2R,2B'
F,2D',2R,2D'
F,2D',2L,U
F,2D',2L,F
F,2D',2L,R
F,2D',2L,L
F,2D',2L,B
F,2D',2L,D
F,2D',2L,U'
F,2D',2L,F'
F,2D',2L,R'
F,2D',2L,L'
F,2D',2L,B'
F,2D',2L,D'
F,2D',2L,2U
F,2D',2L,2F
F,2D',2L,2R
F,2D',2L,2L
F,2D',2L,2B
F,2D',2L,2D
F,2D',2L,2U'
F,2D',2L,2F'
F,2D',2L,2R'
F,2D',2L,2L'
F,2D',2L,2B'
F,2D',2L,2D'
F,2D',2B,U
F,2D',2B,F
F,2D',2B,R
F,2D',2B,L
F,2D',2B,B
F,2D',2B,D
F,2D',2B,U'
F,2D',2B,F'
F,2D',2B,R'
F,2D',2B,L'
F,2D',2B,B'
F,2D',2B,D'
F,2D',2B,2U
F,2D',2B,2F
F,2D',2B,2R
F,2D',2B,2L
F,2D',2B,2B
F,2D',2B,2D
F,2D',2B,2U'
F,2D',2B,2F'
F,2D',2B,2R'
F,2D',2B,2L'
F,2D',2B,2B'
F,2D',2B,2D'
F,2D',2D,U
F,2D',2D,F
F,2D',2D,R
F,2D',2D,L
F,2D',2D,B
F,2D',2D,D
F,2D',2D,U'
F,2D',2D,F'
F,2D',2D,R'
F,2D',2D,L'
F,2D',2D,B'
F,2D',2D,D'
F,2D',2D,2U
F,2D',2D,2F
F,2D',2D,2R
F,2D',2D,2L
F,2D',2D,2B
F,2D',2D,2D
F,2D',2D,2U'
F,2D',2D,2F'
F,2D',2D,2R'
F,2D',2D,2L'
F,2D',2D,2B'
F,2D',2D,2D'
F,2D',2U',U
F,2D',2U',F
F,2D',2U',R
F,2D',2U',L
F,2D',2U',B
F,2D',2U',D
F,2D',2U',U'
F,2D',2U',F'
F,2D',2U',R'
F,2D',2U',L'
F,2D',2U',B'
F,2D',2U',D'
F,2D',2U',2U
F,2D',2U',2F
F,2D',2U',2R
F,2D',2U',2L
F,2D',2U',2B
F,2D',2U',2D
F,2D',2U',2U'
F,2D',2U',2F'
F,2D',2U',2R'
F,2D',2U',2L'
F,2D',2U',2B'
F,2D',2U',2D'
F,2D',2F',U
F,2D',2F',F
F,2D',2F',R
F,2D',2F',L
F,2D',2F',B
F,2D',2F',D
F,2D',2F',U'
F,2D',2F',F'
F,2D',2F',R'
F,2D',2F',L'
F,2D',2F',B'
F,2D',2F',D'
F,2D',2F',2U
F,2D',2F',2F
F,2D',2F',2R
F,2D',2F',2L
F,2D',2F',2B
F,2D',2F',2D
F,2D',2F',2U'
F,2D',2F',2F'
F,2D',2F',2R'
F,2D',2F',2L'
F,2D',2F',2B'
F,2D',2F',2D'
F,2D',2R',U
F,2D',2R',F
F,2D',2R',R
F,2D',2R',L
F,2D',2R',B
F,2D',2R',D
F,2D',2R',U'
F,2D',2R',F'
F,2D',2R',R'
F,2D',2R',L'
F,2D',2R',B'
F,2D',2R',D'
F,2D',2R',2U
F,2D',2R',2F
F,2D',2R',2R
F,2D',2R',2L
F,2D',2R',2B
F,2D',2R',2D
F,2D',2R',2U'
F,2D',2R',2F'
F,2D',2R',2R'
F,2D',2R',2L'
F,2D',2R',2B'
F,2D',2R',2D'
F,2D',2L',U
F,2D',2L',F
F,2D',2L',R
F,2D',2L',L
F,2D',2L',B
F,2D',2L',D
F,2D',2L',U'
F,2D',2L',F'
F,2D',2L',R'
F,2D',2L',L'
F,2D',2L',B'
F,2D',2L',D'
F,2D',2L',2U
F,2D',2L',2F
F,2D',2L',2R
F,2D',2L',2L
F,2D',2L',2B
F,2D',2L',2D
F,2D',2L',2U'
F,2D',2L',2F'
F,2D',2L',2R'
F,2D',2L',2L'
F,2D',2L',2B'
F,2D',2L',2D'
F,2D',2B',U
F,2D',2B',F
F,2D',2B',R
F,2D',2B',L
F,2D',2B',B
F,2D',2B',D
F,2D',2B',U'
F,2D',2B',F'
F,2D',2B',R'
F,2D',2B',L'
F,2D',2B',B'
F,2D',2B',D'
F,2D',2B',2U
F,2D',2B',2F
F,2D',2B',2R
F,2D',2B',2L
F,2D',2B',2B
F,2D',2B',2D
F,2D',2B',2U'
F,2D',2B',2F'
F,2D',2B',2R'
F,2D',2B',2L'
F,2D',2B',2B'
F,2D',2B',2D'
F,2D',2D',U
F,2D',2D',F
F,2D',2D',R
F,2D',2D',L
F,2D',2D',B
F,2D',2D',D
F,2D',2D',U'
F,2D',2D',F'
F,2D',2D',R'
F,2D',2D',L'
F,2D',2D',B'
F,2D',2D',D'
F,2D',2D',2U
F,2D',2D',2F
F,2D',2D',2R
F,2D',2D',2L
F,2D',2D',2B
F,2D',2D',2D
F,2D',2D',2U'
F,2D',2D',2F'
F,2D',2D',2R'
F,2D',2D',2L'
F,2D',2D',2B'
F,2D',2D',2D'
R,U,U,U
R,U,U,F
R,U,U,R
R,U,U,L
R,U,U,B
R,U,U,D
R,U,U,U'
R,U,U,F'
R,U,U,R'
R,U,U,L'
R,U,U,B'
R,U,U,D'
R,U,U,2U
R,U,U,2F
R,U,U,2R
R,U,U,2L
R,U,U,2B
R,U,U,2D
R,U,U,2U'
R,U,U,2F'
R,U,U,2R'
R,U,U,2L'
R,U,U,2B'
R,U,U,2D'
R,U,F,U
R,U,F,F
R,U,F,R
R,U,F,L
R,U,F,B
R,U,F,D
R,U,F,U'
R,U,F,F'
R,U,F,R'
R,U,F,L'
R,U,F,B'
R,U,F,D'
R,U,F,2U
R,U,F,2F
R,U,F,2R
R,U,F,2L
R,U,F,2B
R,U,F,2D
R,U,F,2U'
R,U,F,2F'
R,U,F,2R'
R,U,F,2L'
R,U,F,2B'
R,U,F,2D'
R,U,R,U
R,U,R,F
R,U,R,R
R,U,R,L
R,U,R,B
R,U,R,D
R,U,R,U'
R,U,R,F'
R,U,R,R'
R,U,R,L'
R,U,R,B'
R,U,R,D'
R,U,R,2U
R,U,R,2F
R,U,R,2R
R,U,R,2L
R,U,R,2B
R,U,R,2D
R,U,R,2U'
R,U,R,2F'
R,U,R,2R'
R,U,R,2L'
R,U,R,2B'
R,U,R,2D'
R,U,L,U
R,U,L,F
R,U,L,R
R,U,L,L
R,U,L,B
R,U,L,D
R,U,L,U'
R,U,L,F'
R,U,L,R'
R,U,L,L'
R,U,L,B'
R,U,L,D'
R,U,L,2U
R,U,L,2F
R,U,L,2R
R,U,L,2L
R,U,L,2B
R,U,L,2D
R,U,L,2U'
R,U,L,2F'
R,U,L,2R'
R,U,L,2L'
R,U,L,2B'
R,U,L,2D'
R,U,B,U
R,U,B,F
R,U,B,R
R,U,B,L
R,U,B,B
R,U,B,D
R,U,B,U'
R,U,B,F'
R,U,B,R'
R,U,B,L'
R,U,B,B'
R,U,B,D'
R,U,B,2U
R,U,B,2F
R,U,B,2R
R,U,B,2L
R,U,B,2B
R,U,B,2D
R,U,B,2U'
R,U,B,2F'
R,U,B,2R'
R,U,B,2L'
R,U,B,2B'
R,U,B,2D'
R,U,D,U
R,U,D,F
R,U,D,R
R,U,D,L
R,U,D,B
R,U,D,D
R,U,D,U'
R,U,D,F'
R,U,D,R'
R,U,D,L'
R,U,D,B'
R,U,D,D'
R,U,D,2U
R,U,D,2F
R,U,D,2R
R,U,D,2L
R,U,D,2B
R,U,D,2D
R,U,D,2U'
R,U,D,2F'
R,U,D,2R'
R,U,D,2L'
R,U,D,2B'
R,U,D,2D'
R,U,U',U
R,U,U',F
R,U,U',R
R,U,U',L
R,U,U',B
R,U,U',D
R,U,U',U'
R,U,U',F'
R,U,U',R'
R,U,U',L'
R,U,U',B'
R,U,U',D'
R,U,U',2U
R,U,U',2F
R,U,U',2R
R,U,U',2L
R,U,U',2B
R,U,U',2D
R,U,U',2U'
R,U,U',2F'
R,U,U',2R'
R,U,U',2L'
R,U,U',2B'
R,U,U',2D'
R,U,F',U
R,U,F',F
R,U,F',R
R,U,F',L
R,U,F',B
R,U,F',D
R,U,F',U'
R,U,F',F'
R,U,F',R'
R,U,F',L'
R,U,F',B'
R,U,F',D'
R,U,F',2U
R,U,F',2F
R,U,F',2R
R,U,F',2L
R,U,F',2B
R,U,F',2D
R,U,F',2U'
R,U,F',2F'
R,U,F',2R'
R,U,F',2L'
R,U,F',2B'
R,U,F',2D'
R,U,R',U
R,U,R',F
R,U,R',R
R,U,R',L
R,U,R',B
R,U,R',D
R,U,R',U'
R,U,R',F'
R,U,R',R'
R,U,R',L'
R,U,R',B'
R,U,R',D'
R,U,R',2U
R,U,R',2F
R,U,R',2R
R,U,R',2L
R,U,R',2B
R,U,R',2D
R,U,R',2U'
R,U,R',2F'
R,U,R',2R'
R,U,R',2L'
R,U,R',2B'
R,U,R',2D'
R,U,L',U
R,U,L',F
R,U,L',R
R,U,L',L
R,U,L',B
R,U,L',D
R,U,L',U'
R,U,L',F'
R,U,L',R'
R,U,L',L'
R,U,L',B'
R,U,L',D'
R,U,L',2U
R,U,L',2F
R,U,L',2R
R,U,L',2L
R,U,L',2B
R,U,L',2D
R,U,L',2U'
R,U,L',2F'
R,U,L',2R'
R,U,L',2L'
R,U,L',2B'
R,U,L',2D'
R,U,B',U
R,U,B',F
R,U,B',R
R,U,B',L
R,U,B',B
R,U,B',D
R,U,B',U'
R,U,B',F'
R,U,B',R'
R,U,B',L'
R,U,B',B'
R,U,B',D'
R,U,B',2U
R,U,B',2F
R,U,B',2R
R,U,B',2L
R,U,B',2B
R,U,B',2D
R,U,B',2U'
R,U,B',2F'
R,U,B',2R'
R,U,B',2L'
R,U,B',2B'
R,U,B',2D'
R,U,D',U
R,U,D',F
R,U,D',R
R,U,D',L
R,U,D',B
R,U,D',D
R,U,D',U'
R,U,D',F'
R,U,D',R'
R,U,D',L'
R,U,D',B'
R,U,D',D'
R,U,D',2U
R,U,D',2F
R,U,D',2R
R,U,D',2L
R,U,D',2B
R,U,D',2D
R,U,D',2U'
R,U,D',2F'
R,U,D',2R'
R,U,D',2L'
R,U,D',2B'
R,U,D',2D'
R,U,2U,U
R,U,2U,F
R,U,2U,R
R,U,2U,L
R,U,2U,B
R,U,2U,D
R,U,2U,U'
R,U,2U,F'
R,U,2U,R'
R,U,2U,L'
R,U,2U,B'
R,U,2U,D'
R,U,2U,2U
R,U,2U,2F
R,U,2U,2R
R,U,2U,2L
R,U,2U,2B
R,U,2U,2D
R,U,2U,2U'
R,U,2U,2F'
R,U,2U,2R'
R,U,2U,2L'
R,U,2U,2B'
R,U,2U,2D'
R,U,2F,U
R,U,2F,F
R,U,2F,R
R,U,2F,L
R,U,2F,B
R,U,2F,D
R,U,2F,U'
R,U,2F,F'
R,U,2F,R'
R,U,2F,L'
R,U,2F,B'
R,U,2F,D'
R,U,2F,2U
R,U,2F,2F
R,U,2F,2R
R,U,2F,2L
R,U,2F,2B
R,U,2F,2D
R,U,2F,2U'
R,U,2F,2F'
R,U,2F,2R'
R,U,2F,2L'
R,U,2F,2B'
R,U,2F,2D'
R,U,2R,U
R,U,2R,F
R,U,2R,R
R,U,2R,L
R,U,2R,B
R,U,2R,D
R,U,2R,U'
R,U,2R,F'
R,U,2R,R'
R,U,2R,L'
R,U,2R,B'
R,U,2R,D'
R,U,2R,2U
R,U,2R,2F
R,U,2R,2R
R,U,2R,2L
R,U,2R,2B
R,U,2R,2D
R,U,2R,2U'
R,U,2R,2F'
R,U,2R,2R'
R,U,2R,2L'
R,U,2R,2B'
R,U,2R,2D'
R,U,2L,U
R,U,2L,F
R,U,2L,R
R,U,2L,L
R,U,2L,B
R,U,2L,D
R,U,2L,U'
R,U,2L,F'
R,U,2L,R'
R,U,2L,L'
R,U,2L,B'
R,U,2L,D'
R,U,2L,2U
R,U,2L,2F
R,U,2L,2R
R,U,2L,2L
R,U,2L,2B
R,U,2L,2D
R,U,2L,2U'
R,U,2L,2F'
R,U,2L,2R'
R,U,2L,2L'
R,U,2L,2B'
R,U,2L,2D'
R,U,2B,U
R,U,2B,F
R,U,2B,R
R,U,2B,L
R,U,2B,B
R,U,2B,D
R,U,2B,U'
R,U,2B,F'
R,U,2B,R'
R,U,2B,L'
R,U,2B,B'
R,U,2B,D'
R,U,2B,2U
R,U,2B,2F
R,U,2B,2R
R,U,2B,2L
R,U,2B,2B
R,U,2B,2D
R,U,2B,2U'
R,U,2B,2F'
R,U,2B,2R'
R,U,2B,2L'
R,U,2B,2B'
R,U,2B,2D'
R,U,2D,U
R,U,2D,F
R,U,2D,R
R,U,2D,L
R,U,2D,B
R,U,2D,D
R,U,2D,U'
R,U,2D,F'
R,U,2D,R'
R,U,2D,L'
R,U,2D,B'
R,U,2D,D'
R,U,2D,2U
R,U,2D,2F
R,U,2D,2R
R,U,2D,2L
R,U,2D,2B
R,U,2D,2D
R,U,2D,2U'
R,U,2D,2F'
R,U,2D,2R'
R,U,2D,2L'
R,U,2D,2B'
R,U,2D,2D'
R,U,2U',U
R,U,2U',F
R,U,2U',R
R,U,2U',L
R,U,2U',B
R,U,2U',D
R,U,2U',U'
R,U,2U',F'
R,U,2U',R'
R,U,2U',L'
R,U,2U',B'
R,U,2U',D'
R,U,2U',2U
R,U,2U',2F
R,U,2U',2R
R,U,2U',2L
R,U,2U',2B
R,U,2U',2D
R,U,2U',2U'
R,U,2U',2F'
R,U,2U',2R'
R,U,2U',2L'
R,U,2U',2B'
R,U,2U',2D'
R,U,2F',U
R,U,2F',F
R,U,2F',R
R,U,2F',L
R,U,2F',B
R,U,2F',D
R,U,2F',U'
R,U,2F',F'
R,U,2F',R'
R,U,2F',L'
R,U,2F',B'
R,U,2F',D'
R,U,2F',2U
R,U,2F',2F
R,U,2F',2R
R,U,2F',2L
R,U,2F',2B
R,U,2F',2D
R,U,2F',2U'
R,U,2F',2F'
R,U,2F',2R'
R,U,2F',2L'
R,U,2F',2B'
R,U,2F',2D'
R,U,2R',U
R,U,2R',F
R,U,2R',R
R,U,2R',L
R,U,2R',B
R,U,2R',D
R,U,2R',U'
R,U,2R',F'
R,U,2R',R'
R,U,2R',L'
R,U,2R',B'
R,U,2R',D'
R,U,2R',2U
R,U,2R',2F
R,U,2R',2R
R,U,2R',2L
R,U,2R',2B
R,U,2R',2D
R,U,2R',2U'
R,U,2R',2F'
R,U,2R',2R'
R,U,2R',2L'
R,U,2R',2B'
R,U,2R',2D'
R,U,2L',U
R,U,2L',F
R,U,2L',R
R,U,2L',L
R,U,2L',B
R,U,2L',D
R,U,2L',U'
R,U,2L',F'
R,U,2L',R'
R,U,2L',L'
R,U,2L',B'
R,U,2L',D'
R,U,2L',2U
R,U,2L',2F
R,U,2L',2R
R,U,2L',2L
R,U,2L',2B
R,U,2L',2D
R,U,2L',2U'
R,U,2L',2F'
R,U,2L',2R'
R,U,2L',2L'
R,U,2L',2B'
R,U,2L',2D'
R,U,2B',U
R,U,2B',F
R,U,2B',R
R,U,2B',L
R,U,2B',B
R,U,2B',D
R,U,2B',U'
R,U,2B',F'
R,U,2B',R'
R,U,2B',L'
R,U,2B',B'
R,U,2B',D'
R,U,2B',2U
R,U,2B',2F
R,U,2B',2R
R,U,2B',2L
R,U,2B',2B
R,U,2B',2D
R,U,2B',2U'
R,U,2B',2F'
R,U,2B',2R'
R,U,2B',2L'
R,U,2B',2B'
R,U,2B',2D'
R,U,2D',U
R,U,2D',F
R,U,2D',R
R,U,2D',L
R,U,2D',B
R,U,2D',D
R,U,2D',U'
R,U,2D',F'
R,U,2D',R'
R,U,2D',L'
R,U,2D',B'
R,U,2D',D'
R,U,2D',2U
R,U,2D',2F
R,U,2D',2R
R,U,2D',2L
R,U,2D',2B
R,U,2D',2D
R,U,2D',2U'
R,U,2D',2F'
R,U,2D',2R'
R,U,2D',2L'
R,U,2D',2B'
R,U,2D',2D'
R,F,U,U
R,F,U,F
R,F,U,R
R,F,U,L
R,F,U,B
R,F,U,D
R,F,U,U'
R,F,U,F'
R,F,U,R'
R,F,U,L'
R,F,U,B'
R,F,U,D'
R,F,U,2U
R,F,U,2F
R,F,U,2R
R,F,U,2L
R,F,U,2B
R,F,U,2D
R,F,U,2U'
R,F,U,2F'
R,F,U,2R'
R,F,U,2L'
R,F,U,2B'
R,F,U,2D'
R,F,F,U
R,F,F,F
R,F,F,R
R,F,F,L
R,F,F,B
R,F,F,D
R,F,F,U'
R,F,F,F'
R,F,F,R'
R,F,F,L'
R,F,F,B'
R,F,F,D'
R,F,F,2U
R,F,F,2F
R,F,F,2R
R,F,F,2L
R,F,F,2B
R,F,F,2D
R,F,F,2U'
R,F,F,2F'
R,F,F,2R'
R,F,F,2L'
R,F,F,2B'
R,F,F,2D'
R,F,R,U
R,F,R,F
R,F,R,R
R,F,R,L
R,F,R,B
R,F,R,D
R,F,R,U'
R,F,R,F'
R,F,R,R'
R,F,R,L'
R,F,R,B'
R,F,R,D'
R,F,R,2U
R,F,R,2F
R,F,R,2R
R,F,R,2L
R,F,R,2B
R,F,R,2D
R,F,R,2U'
R,F,R,2F'
R,F,R,2R'
R,F,R,2L'
R,F,R,2B'
R,F,R,2D'
R,F,L,U
R,F,L,F
R,F,L,R
R,F,L,L
R,F,L,B
R,F,L,D
R,F,L,U'
R,F,L,F'
R,F,L,R'
R,F,L,L'
R,F,L,B'
R,F,L,D'
R,F,L,2U
R,F,L,2F
R,F,L,2R
R,F,L,2L
R,F,L,2B
R,F,L,2D
R,F,L,2U'
R,F,L,2F'
R,F,L,2R'
R,F,L,2L'
R,F,L,2B'
R,F,L,2D'
R,F,B,U
R,F,B,F
R,F,B,R
R,F,B,L
R,F,B,B
R,F,B,D
R,F,B,U'
R,F,B,F'
R,F,B,R'
R,F,B,L'
R,F,B,B'
R,F,B,D'
R,F,B,2U
R,F,B,2F
R,F,B,2R
R,F,B,2L
R,F,B,2B
R,F,B,2D
R,F,B,2U'
R,F,B,2F'
R,F,B,2R'
R,F,B,2L'
R,F,B,2B'
R,F,B,2D'
R,F,D,U
R,F,D,F
R,F,D,R
R,F,D,L
R,F,D,B
R,F,D,D
R,F,D,U'
R,F,D,F'
R,F,D,R'
R,F,D,L'
R,F,D,B'
R,F,D,D'
R,F,D,2U
R,F,D,2F
R,F,D,2R
R,F,D,2L
R,F,D,2B
R,F,D,2D
R,F,D,2U'
R,F,D,2F'
R,F,D,2R'
R,F,D,2L'
R,F,D,2B'
R,F,D,2D'
R,F,U',U
R,F,U',F
R,F,U',R
R,F,U',L
R,F,U',B
R,F,U',D
R,F,U',U'
R,F,U',F'
R,F,U',R'
R,F,U',L'
R,F,U',B'
R,F,U',D'
R,F,U',2U
R,F,U',2F
R,F,U',2R
R,F,U',2L
R,F,U',2B
R,F,U',2D
R,F,U',2U'
R,F,U',2F'
R,F,U',2R'
R,F,U',2L'
R,F,U',2B'
R,F,U',2D'
R,F,F',U
R,F,F',F
R,F,F',R
R,F,F',L
R,F,F',B
R,F,F',D
R,F,F',U'
R,F,F',F'
R,F,F',R'
R,F,F',L'
R,F,F',B'
R,F,F',D'
R,F,F',2U
R,F,F',2F
R,F,F',2R
R,F,F',2L
R,F,F',2B
R,F,F',2D
R,F,F',2U'
R,F,F',2F'
R,F,F',2R'
R,F,F',2L'
R,F,F',2B'
R,F,F',2D'
R,F,R',U
R,F,R',F
R,F,R',R
R,F,R',L
R,F,R',B
R,F,R',D
R,F,R',U'
R,F,R',F'
R,F,R',R'
R,F,R',L'
R,F,R',B'
R,F,R',D'
R,F,R',2U
R,F,R',2F
R,F,R',2R
R,F,R',2L
R,F,R',2B
R,F,R',2D
R,F,R',2U'
R,F,R',2F'
R,F,R',2R'
R,F,R',2L'
R,F,R',2B'
R,F,R',2D'
R,F,L',U
R,F,L',F
R,F,L',R
R,F,L',L
R,F,L',B
R,F,L',D
R,F,L',U'
R,F,L',F'
R,F,L',R'
R,F,L',L'
R,F,L',B'
R,F,L',D'
R,F,L',2U
R,F,L',2F
R,F,L',2R
R,F,L',2L
R,F,L',2B
R,F,L',2D
R,F,L',2U'
R,F,L',2F'
R,F,L',2R'
R,F,L',2L'
R,F,L',2B'
R,F,L',2D'
R,F,B',U
R,F,B',F
R,F,B',R
R,F,B',L
R,F,B',B
R,F,B',D
R,F,B',U'
R,F,B',F'
R,F,B',R'
R,F,B',L'
R,F,B',B'
R,F,B',D'
R,F,B',2U
R,F,B',2F
R,F,B',2R
R,F,B',2L
R,F,B',2B
R,F,B',2D
R,F,B',2U'
R,F,B',2F'
R,F,B',2R'
R,F,B',2L'
R,F,B',2B'
R,F,B',2D'
R,F,D',U
R,F,D',F
R,F,D',R
R,F,D',L
R,F,D',B
R,F,D',D
R,F,D',U'
R,F,D',F'
R,F,D',R'
R,F,D',L'
R,F,D',B'
R,F,D',D'
R,F,D',2U
R,F,D',2F
R,F,D',2R
R,F,D',2L
R,F,D',2B
R,F,D',2D
R,F,D',2U'
R,F,D',2F'
R,F,D',2R'
R,F,D',2L'
R,F,D',2B'
R,F,D',2D'
R,F,2U,U
R,F,2U,F
R,F,2U,R
R,F,2U,L
R,F,2U,B
R,F,2U,D
R,F,2U,U'
R,F,2U,F'
R,F,2U,R'
R,F,2U,L'
R,F,2U,B'
R,F,2U,D'
R,F,2U,2U
R,F,2U,2F
R,F,2U,2R
R,F,2U,2L
R,F,2U,2B
R,F,2U,2D
R,F,2U,2U'
R,F,2U,2F'
R,F,2U,2R'
R,F,2U,2L'
R,F,2U,2B'
R,F,2U,2D'
